foil_idx,foil,Re,alpha,nCrit,ncrithyst,converged,failure_mode,newton_iterations,CL,CD,error
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,6.0,0.0,1,,6,0.3044235681428017,0.005993776997199,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,6.0,0.1,1,,6,0.3043839675289983,0.0059993690493683,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,6.0,0.2,1,,6,0.3043839675289983,0.0059993690493683,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,6.0,0.4,1,,6,0.3043839675289983,0.0059993690493683,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,6.0,0.8,1,,6,0.3043839675289983,0.0059993690493683,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,9.0,0.0,1,,18,0.3067677234935497,0.0049200246159703,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,9.0,0.1,1,,19,0.3067910399974476,0.0049254159100679,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,9.0,0.2,1,,19,0.3067910398227677,0.0049254159160765,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,9.0,0.4,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,9.0,0.8,1,,16,0.306791017558901,0.0049254101179854,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,12.0,0.0,1,,11,0.310556381274199,0.0036788439901486,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,12.0,0.1,1,,10,0.3105563450311698,0.0036788359047278,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,12.0,0.2,1,,10,0.3105563450311698,0.0036788359047278,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,12.0,0.4,1,,18,0.310556383679379,0.0036788439098493,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,0.0,12.0,0.8,1,,15,0.3105563825865142,0.0036788433973919,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,6.0,0.0,1,,7,0.519844608876735,0.0057630927645634,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,6.0,0.1,1,,7,0.519844608876735,0.0057630927645634,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,6.0,0.2,1,,8,0.5198445484755114,0.0057631044280221,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,6.0,0.4,1,,8,0.5198445484755114,0.0057631044280221,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,6.0,0.8,1,,8,0.5198445484755114,0.0057631044280221,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,9.0,0.0,1,,6,0.5233107728356506,0.0051754433689217,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,9.0,0.1,1,,8,0.523310720723907,0.0051754506606095,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,9.0,0.2,1,,6,0.5233106725409922,0.0051754583998936,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,9.0,0.4,1,,38,0.5233107682351685,0.0051754443457827,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,9.0,0.8,1,,38,0.5233107682351685,0.0051754443457827,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,12.0,0.0,1,,12,0.5261298171571757,0.0047925069292362,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,12.0,0.1,1,,12,0.5261298171571757,0.0047925069292362,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,12.0,0.2,1,,23,0.5261298181358327,0.0047925072084802,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,12.0,0.4,1,,21,0.5261298037990157,0.0047924965888245,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,2.0,12.0,0.8,1,,30,0.5261288297565582,0.0047924840182663,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,6.0,0.0,1,,9,0.7354032381636266,0.0076663100950384,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,6.0,0.1,1,,9,0.7354032381636266,0.0076663100950384,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,6.0,0.2,1,,9,0.7354032381636266,0.0076663100950384,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,6.0,0.4,1,,9,0.7354032381636266,0.0076663100950384,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,6.0,0.8,1,,9,0.7354032381636266,0.0076663100950384,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,9.0,0.0,1,,7,0.7378733795661814,0.0071708044995117,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,9.0,0.1,1,,7,0.7377872367555094,0.0071883136891331,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,9.0,0.2,1,,7,0.7377872367555094,0.0071883136891331,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,9.0,0.4,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,9.0,0.8,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,12.0,0.0,1,,10,0.740077426369989,0.0067551665013585,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,12.0,0.1,1,,10,0.7400489163453617,0.0067606696441957,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,12.0,0.2,1,,20,0.7400490503214753,0.0067606686363277,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,12.0,0.4,1,,27,0.740049032806263,0.0067606570514687,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,4.0,12.0,0.8,1,,27,0.740049032806263,0.0067606570514687,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,6.0,0.0,1,,41,0.9478098437487776,0.0099676721599925,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,6.0,0.1,1,,41,0.9478098437487776,0.0099676721599925,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,6.0,0.2,1,,41,0.9478098437487776,0.0099676721599925,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,6.0,0.4,1,,41,0.9478098437487776,0.0099676721599925,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,6.0,0.8,1,,25,0.9456701990684582,0.0104504721748723,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,9.0,0.0,1,,53,0.949101977927454,0.0097203854661973,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,9.0,0.1,1,,29,0.9491020062316302,0.0097203797204667,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,9.0,0.2,1,,29,0.9491020062316302,0.0097203797204667,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,9.0,0.4,1,,46,0.9491018644077528,0.009720385952232,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,9.0,0.8,1,,46,0.9491019778886436,0.0097203854761468,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,12.0,0.0,1,,53,0.9499641436136222,0.0095731685729494,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,12.0,0.1,1,,59,0.9499641835686212,0.0095731634761703,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,12.0,0.2,0,nan_lock,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,12.0,0.4,1,,49,0.9499641560024492,0.0095731660691273,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,6.0,12.0,0.8,0,no_convergence,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,6.0,0.0,1,,5,1.150954090813199,0.0136458328586706,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,6.0,0.1,1,,5,1.150954090813199,0.0136458328586706,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,6.0,0.2,1,,6,1.150954091608096,0.0136458331039565,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,6.0,0.4,1,,4,1.150154303888662,0.0138276043828503,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,6.0,0.8,1,,4,1.150154303888662,0.0138276043828503,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,9.0,0.0,1,,6,1.1503730082434809,0.0139108968336601,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,9.0,0.1,1,,6,1.1503730082434809,0.0139108968336601,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,9.0,0.2,1,,6,1.1503730082434809,0.0139108968336601,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,9.0,0.4,1,,6,1.1503730082434809,0.0139108968336601,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,9.0,0.8,1,,6,1.1503730082434809,0.0139108968336601,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,12.0,0.0,1,,9,1.149336257713633,0.0142978373847187,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,12.0,0.1,1,,7,1.1493362514632346,0.0142978400136546,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,12.0,0.2,1,,7,1.1493362514632346,0.0142978400136546,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,12.0,0.4,1,,7,1.1493362514632346,0.0142978400136546,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,8.0,12.0,0.8,1,,7,1.1493362514632346,0.0142978400136546,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,6.0,0.0,1,,7,1.335948747219806,0.0195543009710827,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,6.0,0.1,1,,7,1.335948747219806,0.0195543009710827,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,6.0,0.2,1,,7,1.335948747219806,0.0195543009710827,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,6.0,0.4,1,,7,1.335948747219806,0.0195543009710827,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,6.0,0.8,1,,7,1.335948747219806,0.0195543009710827,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,9.0,0.0,1,,8,1.3263744253955585,0.0213098669100691,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,9.0,0.1,1,,8,1.3263744253955585,0.0213098669100691,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,9.0,0.2,1,,8,1.3263744253955585,0.0213098669100691,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,9.0,0.4,1,,8,1.3263744253955585,0.0213098669100691,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,9.0,0.8,1,,8,1.3263744253955585,0.0213098669100691,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,12.0,0.0,1,,9,1.3196532990291767,0.0226616319489717,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,12.0,0.1,1,,9,1.3196532990291767,0.0226616319489717,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,12.0,0.2,1,,9,1.3196532990291767,0.0226616319489717,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,12.0,0.4,1,,9,1.3196532990291767,0.0226616319489717,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,10.0,12.0,0.8,1,,9,1.3196532990291767,0.0226616319489717,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,6.0,0.0,1,,6,1.4737278463825343,0.029042084790543,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,6.0,0.1,1,,6,1.4737278463825343,0.029042084790543,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,6.0,0.2,1,,6,1.4737278463825343,0.029042084790543,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,6.0,0.4,1,,6,1.4737278463825343,0.029042084790543,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,6.0,0.8,1,,6,1.4737278463825343,0.029042084790543,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,9.0,0.0,1,,27,1.445175600016429,0.0322819273550202,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,9.0,0.1,1,,27,1.445175600016429,0.0322819273550202,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,9.0,0.2,1,,27,1.445175600016429,0.0322819273550202,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,9.0,0.4,1,,27,1.445175600016429,0.0322819273550202,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,9.0,0.8,1,,27,1.445175600016429,0.0322819273550202,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,12.0,0.0,1,,19,1.3907077024272163,0.0382210974062928,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,12.0,0.1,1,,19,1.3907077024272163,0.0382210974062928,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,12.0,0.2,1,,19,1.3907077024272163,0.0382210974062928,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,12.0,0.4,1,,19,1.3907077024272163,0.0382210974062928,
4,AG27 Bubble Dancer DLG by Mark Drela,1000000.0,12.0,12.0,0.8,1,,19,1.3907077024272163,0.0382210974062928,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,6.0,0.0,1,,4,0.3036807317594014,0.0057236138298163,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,6.0,0.1,1,,4,0.303660543891345,0.0057277723886892,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,6.0,0.2,1,,4,0.303660543891345,0.0057277723886892,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,6.0,0.4,1,,4,0.303660543891345,0.0057277723886892,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,6.0,0.8,1,,4,0.303660543891345,0.0057277723886892,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,9.0,0.0,1,,9,0.3058283491313618,0.0049867056860301,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,9.0,0.1,1,,10,0.3058279451442369,0.004986784557223,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,9.0,0.2,1,,10,0.3058279451442369,0.004986784557223,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,9.0,0.4,1,,10,0.3058279451442369,0.004986784557223,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,9.0,0.8,1,,10,0.3058279451442369,0.004986784557223,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,12.0,0.0,1,,8,0.3073444717315255,0.0044158328502466,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,12.0,0.1,1,,8,0.3073444717315255,0.0044158328502466,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,12.0,0.2,1,,8,0.3073444717315255,0.0044158328502466,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,12.0,0.4,1,,8,0.3073806675174902,0.0044306476931764,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,0.0,12.0,0.8,1,,8,0.3073806675174902,0.0044306476931764,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,6.0,0.0,1,,7,0.5232332603104554,0.0060110113215086,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,6.0,0.1,1,,7,0.5232332601637943,0.0060110113561479,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,6.0,0.2,1,,7,0.5232332601637943,0.0060110113561479,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,6.0,0.4,1,,4,0.5230604411335982,0.0060507948078855,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,6.0,0.8,1,,4,0.5230604411335982,0.0060507948078855,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,9.0,0.0,1,,8,0.5230442040057167,0.0045161861424658,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,9.0,0.1,1,,8,0.5230442040057167,0.0045161861424658,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,9.0,0.2,1,,8,0.5230442040057167,0.0045161861424658,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,9.0,0.4,1,,8,0.5230442040057167,0.0045161861424658,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,9.0,0.8,1,,8,0.5230442040057167,0.0045161861424658,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,12.0,0.0,1,,8,0.5250755763853188,0.004135009087015,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,12.0,0.1,1,,8,0.5250755763853188,0.004135009087015,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,12.0,0.2,1,,8,0.5250755763853188,0.004135009087015,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,12.0,0.4,1,,18,0.5250772519731838,0.0041349837364019,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,2.0,12.0,0.8,1,,18,0.5250772519731838,0.0041349837364019,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,6.0,0.0,1,,7,0.7399430595531887,0.0063179540798398,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,6.0,0.1,1,,7,0.7399430595531887,0.0063179540798398,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,6.0,0.2,1,,7,0.7398126578706405,0.0063475546369874,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,6.0,0.4,1,,8,0.7398126565173312,0.0063475549599633,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,6.0,0.8,1,,7,0.7394653884699067,0.0064265565458762,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,9.0,0.0,1,,11,0.7412103107918318,0.0060433499023523,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,9.0,0.1,1,,7,0.7412101385986907,0.0060433759257485,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,9.0,0.2,1,,8,0.7412101465234192,0.0060433741556434,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,9.0,0.4,1,,7,0.7410296351675854,0.0060828928376044,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,9.0,0.8,1,,7,0.7406273442298003,0.0061723897313987,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,12.0,0.0,1,,31,0.7424462574349096,0.0057846203800943,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,12.0,0.1,1,,31,0.7424462574349096,0.0057846203800943,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,12.0,0.2,1,,7,0.7424462598993213,0.0057846198028289,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,12.0,0.4,1,,9,0.742266209173776,0.0058228278632468,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,4.0,12.0,0.8,1,,7,0.7418411194644174,0.0059147535687349,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,6.0,0.0,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,6.0,0.1,0,no_convergence,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,6.0,0.2,0,no_convergence,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,6.0,0.4,0,no_convergence,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,6.0,0.8,1,,5,0.9531741715875348,0.0087149897667233,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,9.0,0.0,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,9.0,0.1,0,no_convergence,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,9.0,0.2,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,9.0,0.4,0,diverged,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,9.0,0.8,1,,44,0.9564914626364868,0.0079428967432301,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,12.0,0.0,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,12.0,0.1,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,12.0,0.2,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,12.0,0.4,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,6.0,12.0,0.8,0,transition_front_oscillation,100,,,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,6.0,0.0,1,,7,1.1649694469812333,0.0107964418573851,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,6.0,0.1,1,,7,1.1649694469812333,0.0107964418573851,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,6.0,0.2,1,,7,1.1649694469812333,0.0107964418573851,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,6.0,0.4,1,,7,1.1649694469812333,0.0107964418573851,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,6.0,0.8,1,,7,1.1649694469812333,0.0107964418573851,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,9.0,0.0,1,,6,1.1644066493463818,0.010981426740101,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,9.0,0.1,1,,4,1.1644066443683465,0.0109814272830024,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,9.0,0.2,1,,4,1.1644066443683465,0.0109814272830024,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,9.0,0.4,1,,4,1.1644066443683465,0.0109814272830024,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,9.0,0.8,1,,4,1.1644066443683465,0.0109814272830024,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,12.0,0.0,1,,5,1.164492951175217,0.0110189310739239,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,12.0,0.1,1,,5,1.164492951175217,0.0110189310739239,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,12.0,0.2,1,,5,1.164492951175217,0.0110189310739239,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,12.0,0.4,1,,5,1.164492951175217,0.0110189310739239,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,8.0,12.0,0.8,1,,5,1.164492951175217,0.0110189310739239,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,6.0,0.0,1,,4,1.3655343764600332,0.0142866520810048,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,6.0,0.1,1,,4,1.3655343764600332,0.0142866520810048,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,6.0,0.2,1,,4,1.3655343764600332,0.0142866520810048,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,6.0,0.4,1,,4,1.3655343764600332,0.0142866520810048,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,6.0,0.8,1,,4,1.3655343764600332,0.0142866520810048,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,9.0,0.0,1,,5,1.3638373632216765,0.0147086030063008,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,9.0,0.1,1,,5,1.3638373632216765,0.0147086030063008,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,9.0,0.2,1,,5,1.3638373632216765,0.0147086030063008,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,9.0,0.4,1,,5,1.3638373632216765,0.0147086030063008,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,9.0,0.8,1,,5,1.3638373632216765,0.0147086030063008,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,12.0,0.0,1,,12,1.3595885142058122,0.0156496761748783,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,12.0,0.1,1,,12,1.3595885142058122,0.0156496761748783,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,12.0,0.2,1,,12,1.3595885142058122,0.0156496761748783,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,12.0,0.4,1,,12,1.3595885142058122,0.0156496761748783,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,10.0,12.0,0.8,1,,12,1.3595885142058122,0.0156496761748783,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,6.0,0.0,1,,6,1.5471797658873807,0.0193981743829377,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,6.0,0.1,1,,6,1.5471797658873807,0.0193981743829377,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,6.0,0.2,1,,6,1.5471797658873807,0.0193981743829377,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,6.0,0.4,1,,6,1.5471797658873807,0.0193981743829377,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,6.0,0.8,1,,6,1.5471797658873807,0.0193981743829377,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,9.0,0.0,1,,15,1.5324562345901047,0.0217064658987829,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,9.0,0.1,1,,15,1.5324562345901047,0.0217064658987829,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,9.0,0.2,1,,15,1.5324562345901047,0.0217064658987829,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,9.0,0.4,1,,15,1.5324562345901047,0.0217064658987829,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,9.0,0.8,1,,15,1.5324562345901047,0.0217064658987829,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,12.0,0.0,1,,7,1.5236792078532846,0.0229581324474195,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,12.0,0.1,1,,7,1.5236792078532846,0.0229581324474195,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,12.0,0.2,1,,7,1.5236792078532846,0.0229581324474195,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,12.0,0.4,1,,7,1.5236792078532846,0.0229581324474195,
4,AG27 Bubble Dancer DLG by Mark Drela,3000000.0,12.0,12.0,0.8,1,,7,1.5236792078532846,0.0229581324474195,
4,AG27 Bubble Dancer DLG by Mark Drela,6000000.0,0.0,6.0,0.0,0,transition_front_oscillation,100,,,
